date,strategy,family,method,n_selected_factors,mp_lower_edge,mp_upper_edge,top_eigenvalue,avg_abs_zscore,n_active_positions,rolling_window_used,residual_z_window_used,rebalance_interval,market_filter
2020-07-08,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6215458467572401,24,63,15,1,always_on
2020-07-08,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.95530683779252,0.7470303839566926,24,63,15,1,always_on
2020-07-08,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.95530683779252,0.7470303839566926,24,63,15,1,always_on
2020-07-08,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.95530683779252,0.6634805872661622,24,63,15,1,always_on
2020-07-08,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.95530683779252,0.6634805872661622,24,63,15,1,always_on
2020-07-08,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.69153956237088,0.502785625508532,24,126,30,4,ma100_up
2020-07-08,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.69153956237088,0.502785625508532,24,126,30,4,ret20_pos
2020-07-09,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7502713555740851,24,63,15,1,always_on
2020-07-09,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.74555142189632,0.9596688865479258,24,63,15,1,always_on
2020-07-09,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.74555142189632,0.9596688865479258,24,63,15,1,always_on
2020-07-09,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.74555142189632,0.8452211480364986,24,63,15,1,always_on
2020-07-09,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.74555142189632,0.8452211480364986,24,63,15,1,always_on
2020-07-09,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.665537858254133,0.8104544372109396,24,126,30,4,ma100_up
2020-07-09,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.665537858254133,0.8104544372109396,0,126,30,4,ret20_pos
2020-07-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8679573761951896,24,63,15,1,always_on
2020-07-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.854204588057414,0.6888102041361517,24,63,15,1,always_on
2020-07-10,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.854204588057414,0.6888102041361517,24,63,15,1,always_on
2020-07-10,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.854204588057414,0.8793395109251896,24,63,15,1,always_on
2020-07-10,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.854204588057414,0.8793395109251896,24,63,15,1,always_on
2020-07-10,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.642882091244967,1.0013888735132992,24,126,30,4,ma100_up
2020-07-10,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.642882091244967,1.0013888735132992,0,126,30,4,ret20_pos
2020-07-13,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9944358441071998,24,63,15,1,always_on
2020-07-13,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.81101715919872,0.7808440071494444,24,63,15,1,always_on
2020-07-13,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.81101715919872,0.7808440071494444,24,63,15,1,always_on
2020-07-13,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.81101715919872,0.9881542212918455,24,63,15,1,always_on
2020-07-13,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.81101715919872,0.9881542212918455,24,63,15,1,always_on
2020-07-13,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.602003681268958,1.0371649613170264,24,126,30,4,ma100_up
2020-07-13,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.602003681268958,1.0371649613170264,0,126,30,4,ret20_pos
2020-07-14,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7686424768384169,24,63,15,1,always_on
2020-07-14,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.747079626789388,0.876636107168084,24,63,15,1,always_on
2020-07-14,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.747079626789388,0.876636107168084,24,63,15,1,always_on
2020-07-14,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.747079626789388,0.8248581157372571,24,63,15,1,always_on
2020-07-14,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.747079626789388,0.8248581157372571,24,63,15,1,always_on
2020-07-14,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.60367684491677,0.7123022029579564,24,126,30,4,ma100_up
2020-07-14,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.60367684491677,0.7123022029579564,0,126,30,4,ret20_pos
2020-07-15,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6421414976734805,24,63,15,1,always_on
2020-07-15,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.677207526975774,0.7148494382421853,24,63,15,1,always_on
2020-07-15,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.677207526975774,0.7148494382421853,24,63,15,1,always_on
2020-07-15,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.677207526975774,0.6042374739693545,24,63,15,1,always_on
2020-07-15,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.677207526975774,0.6042374739693545,24,63,15,1,always_on
2020-07-15,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.601422241022853,0.6017669306998622,24,126,30,4,ma100_up
2020-07-15,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.601422241022853,0.6017669306998622,24,126,30,4,ret20_pos
2020-07-16,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5315943711577539,24,63,15,1,always_on
2020-07-16,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.78745478289875,0.9518225425913149,24,63,15,1,always_on
2020-07-16,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.78745478289875,0.9518225425913149,24,63,15,1,always_on
2020-07-16,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.78745478289875,0.5748430009390508,24,63,15,1,always_on
2020-07-16,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.78745478289875,0.5748430009390508,24,63,15,1,always_on
2020-07-16,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.601538922367507,0.5269272869483035,24,126,30,4,ma100_up
2020-07-16,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.601538922367507,0.5269272869483035,24,126,30,4,ret20_pos
2020-07-17,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.173520490183263,24,63,15,1,always_on
2020-07-17,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.72035166534075,1.048372608646151,24,63,15,1,always_on
2020-07-17,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.72035166534075,1.048372608646151,24,63,15,1,always_on
2020-07-17,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.72035166534075,1.1218577728842039,24,63,15,1,always_on
2020-07-17,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.72035166534075,1.1218577728842039,24,63,15,1,always_on
2020-07-17,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.568407780434825,1.077276890781284,24,126,30,4,ma100_up
2020-07-17,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.568407780434825,1.077276890781284,24,126,30,4,ret20_pos
2020-07-20,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7749714440520905,24,63,15,1,always_on
2020-07-20,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.551209404600861,1.0523941301770547,24,63,15,1,always_on
2020-07-20,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.551209404600861,1.0523941301770547,24,63,15,1,always_on
2020-07-20,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.551209404600861,0.8036035578819493,24,63,15,1,always_on
2020-07-20,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.551209404600861,0.8036035578819493,24,63,15,1,always_on
2020-07-20,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.549090560992465,0.790667781001249,24,126,30,4,ma100_up
2020-07-20,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.549090560992465,0.790667781001249,24,126,30,4,ret20_pos
2020-07-21,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7943353638331353,24,63,15,1,always_on
2020-07-21,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.163937787167386,0.7455307309712617,24,63,15,1,always_on
2020-07-21,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.163937787167386,0.7455307309712617,24,63,15,1,always_on
2020-07-21,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.163937787167386,0.612995270309146,24,63,15,1,always_on
2020-07-21,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.163937787167386,0.612995270309146,24,63,15,1,always_on
2020-07-21,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.54139347587924,0.7897149920392265,24,126,30,4,ma100_up
2020-07-21,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.54139347587924,0.7897149920392265,24,126,30,4,ret20_pos
2020-07-22,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7401239190649876,24,63,15,1,always_on
2020-07-22,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.127909270911758,0.8756076617083508,24,63,15,1,always_on
2020-07-22,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.127909270911758,0.8756076617083508,24,63,15,1,always_on
2020-07-22,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.127909270911758,0.6690096815035158,24,63,15,1,always_on
2020-07-22,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.127909270911758,0.6690096815035158,24,63,15,1,always_on
2020-07-22,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.527780844998137,0.6310539198504171,24,126,30,4,ma100_up
2020-07-22,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.527780844998137,0.6310539198504171,24,126,30,4,ret20_pos
2020-07-23,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.0086070530147777,24,63,15,1,always_on
2020-07-23,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.19995746315946,1.0752406642213177,24,63,15,1,always_on
2020-07-23,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.19995746315946,1.0752406642213177,24,63,15,1,always_on
2020-07-23,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.19995746315946,0.802324653525884,24,63,15,1,always_on
2020-07-23,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.19995746315946,0.802324653525884,24,63,15,1,always_on
2020-07-23,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.5280640104615,0.9629811813695847,24,126,30,4,ma100_up
2020-07-23,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.5280640104615,0.9629811813695847,24,126,30,4,ret20_pos
2020-07-24,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6362375128816634,24,63,15,1,always_on
2020-07-24,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.198872383019523,0.9236619727536564,24,63,15,1,always_on
2020-07-24,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.198872383019523,0.9236619727536564,24,63,15,1,always_on
2020-07-24,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.198872383019523,0.6367534112603948,24,63,15,1,always_on
2020-07-24,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.198872383019523,0.6367534112603948,24,63,15,1,always_on
2020-07-24,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.521744984482783,0.5532761553085339,24,126,30,4,ma100_up
2020-07-24,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.521744984482783,0.5532761553085339,24,126,30,4,ret20_pos
2020-07-27,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8519966030385655,24,63,15,1,always_on
2020-07-27,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.198548542962206,1.030336613490815,24,63,15,1,always_on
2020-07-27,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.198548542962206,1.030336613490815,24,63,15,1,always_on
2020-07-27,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.198548542962206,0.7738332630940931,24,63,15,1,always_on
2020-07-27,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.198548542962206,0.7738332630940931,24,63,15,1,always_on
2020-07-27,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.523456931829593,0.7260649913443354,24,126,30,4,ma100_up
2020-07-27,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.523456931829593,0.7260649913443354,24,126,30,4,ret20_pos
2020-07-28,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8317133790849551,24,63,15,1,always_on
2020-07-28,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.264757833742623,1.057918872030794,24,63,15,1,always_on
2020-07-28,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.264757833742623,1.057918872030794,24,63,15,1,always_on
2020-07-28,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.264757833742623,0.7609356133929467,24,63,15,1,always_on
2020-07-28,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.264757833742623,0.7609356133929467,24,63,15,1,always_on
2020-07-28,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.52500806469289,0.7822552034405273,24,126,30,4,ma100_up
2020-07-28,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.52500806469289,0.7822552034405273,24,126,30,4,ret20_pos
2020-07-29,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6246054210529872,24,63,15,1,always_on
2020-07-29,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.28148288238442,0.5308941350623394,24,63,15,1,always_on
2020-07-29,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.28148288238442,0.5308941350623394,24,63,15,1,always_on
2020-07-29,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.28148288238442,0.7630975219532784,24,63,15,1,always_on
2020-07-29,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.28148288238442,0.7630975219532784,24,63,15,1,always_on
2020-07-29,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.529641326039247,0.6722068989201976,24,126,30,4,ma100_up
2020-07-29,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.529641326039247,0.6722068989201976,24,126,30,4,ret20_pos
2020-07-30,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8813384042375528,24,63,15,1,always_on
2020-07-30,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.025532468285974,0.4725733993326418,24,63,15,1,always_on
2020-07-30,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.025532468285974,0.4725733993326418,24,63,15,1,always_on
2020-07-30,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.025532468285974,0.893904054600171,24,63,15,1,always_on
2020-07-30,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,11.025532468285974,0.893904054600171,24,63,15,1,always_on
2020-07-30,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.482381366050234,1.0269590403128204,24,126,30,4,ma100_up
2020-07-30,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.482381366050234,1.0269590403128204,24,126,30,4,ret20_pos
2020-07-31,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.0581536400359763,24,63,15,1,always_on
2020-07-31,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.495061331210655,0.5522357624740045,24,63,15,1,always_on
2020-07-31,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.495061331210655,0.5522357624740045,24,63,15,1,always_on
2020-07-31,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.495061331210655,1.0710178527647984,24,63,15,1,always_on
2020-07-31,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.495061331210655,1.0710178527647984,24,63,15,1,always_on
2020-07-31,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.38273235599449,1.0709320981159116,24,126,30,4,ma100_up
2020-07-31,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.38273235599449,1.0709320981159116,24,126,30,4,ret20_pos
2020-08-03,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7709861738414405,24,63,15,1,always_on
2020-08-03,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.476503333534778,0.9031281900914255,24,63,15,1,always_on
2020-08-03,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.476503333534778,0.9031281900914255,24,63,15,1,always_on
2020-08-03,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.476503333534778,0.724261689031915,24,63,15,1,always_on
2020-08-03,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.476503333534778,0.724261689031915,24,63,15,1,always_on
2020-08-03,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.37793254804088,0.753006451914278,24,126,30,4,ma100_up
2020-08-03,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.37793254804088,0.753006451914278,24,126,30,4,ret20_pos
2020-08-04,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7840989057986718,24,63,15,1,always_on
2020-08-04,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.443188555289423,0.8099592203539366,24,63,15,1,always_on
2020-08-04,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.443188555289423,0.8099592203539366,24,63,15,1,always_on
2020-08-04,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.443188555289423,0.8591395763407198,24,63,15,1,always_on
2020-08-04,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.443188555289423,0.8591395763407198,24,63,15,1,always_on
2020-08-04,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.3623163536633,0.7652305319511927,24,126,30,4,ma100_up
2020-08-04,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.3623163536633,0.7652305319511927,24,126,30,4,ret20_pos
2020-08-05,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6759766344731841,24,63,15,1,always_on
2020-08-05,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.321237420413562,1.0052515532427193,24,63,15,1,always_on
2020-08-05,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.321237420413562,1.0052515532427193,24,63,15,1,always_on
2020-08-05,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.321237420413562,0.6863733580365204,24,63,15,1,always_on
2020-08-05,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.321237420413562,0.6863733580365204,24,63,15,1,always_on
2020-08-05,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.343588030868563,0.8511855150947167,24,126,30,4,ma100_up
2020-08-05,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.343588030868563,0.8511855150947167,24,126,30,4,ret20_pos
2020-08-06,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5130599154623559,24,63,15,1,always_on
2020-08-06,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.386248366229161,0.5713963753476246,24,63,15,1,always_on
2020-08-06,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.386248366229161,0.5713963753476246,24,63,15,1,always_on
2020-08-06,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.386248366229161,0.6168209747281548,24,63,15,1,always_on
2020-08-06,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.386248366229161,0.6168209747281548,24,63,15,1,always_on
2020-08-06,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.326812108734867,0.6644156845397612,24,126,30,4,ma100_up
2020-08-06,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.326812108734867,0.6644156845397612,24,126,30,4,ret20_pos
2020-08-07,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.683175403125122,24,63,15,1,always_on
2020-08-07,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.278942249896488,0.7101323827643674,24,63,15,1,always_on
2020-08-07,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.278942249896488,0.7101323827643674,24,63,15,1,always_on
2020-08-07,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.278942249896488,0.6856287597871762,24,63,15,1,always_on
2020-08-07,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.278942249896488,0.6856287597871762,24,63,15,1,always_on
2020-08-07,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.32573700647909,0.6879270122852991,24,126,30,4,ma100_up
2020-08-07,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.32573700647909,0.6879270122852991,24,126,30,4,ret20_pos
2020-08-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7321950367093129,24,63,15,1,always_on
2020-08-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.320074391167415,0.9646980006409382,24,63,15,1,always_on
2020-08-10,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.320074391167415,0.9646980006409382,24,63,15,1,always_on
2020-08-10,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.320074391167415,0.8334034508435392,24,63,15,1,always_on
2020-08-10,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.320074391167415,0.8334034508435392,24,63,15,1,always_on
2020-08-10,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.30667645767551,0.7865543224755399,24,126,30,4,ma100_up
2020-08-10,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.30667645767551,0.7865543224755399,24,126,30,4,ret20_pos
2020-08-11,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8838339427215227,24,63,15,1,always_on
2020-08-11,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.111441763853534,0.6964986221578133,24,63,15,1,always_on
2020-08-11,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.111441763853534,0.6964986221578133,24,63,15,1,always_on
2020-08-11,rmt_filtered_residual,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.111441763853534,0.6429935660701763,24,63,15,1,always_on
2020-08-11,rmt_filtered_conservative,rmt_filtered,rmt,2.0,0.14652558125564566,2.6153791806491165,10.111441763853534,0.6429935660701763,24,63,15,1,always_on
2020-08-11,rmt_filtered_ma100_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.29158300034861,0.9925634492830353,24,126,30,4,ma100_up
2020-08-11,rmt_filtered_ret20_slow,rmt_filtered,rmt,1.0,0.317604629532221,2.0633477514201597,16.29158300034861,0.9925634492830353,24,126,30,4,ret20_pos
2020-08-12,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6852091013237077,24,63,15,1,always_on
